,BSE Buy QTY,BSE Open,BSE Prev Close,BSE Price,BSE Sell QTY,BSE Vol,BSE Vol 10,BSE Vol 30,BSE Vol 5,NSE Open,NSE Prev Close,NSE Price,NSE Vol,NSE Vol 10,NSE Vol 30,NSE Vol 5,Senti Buy,Senti Hold,Senti Recommend,Senti Sell,Stock Name,Stock Sector
690,,,,,,,,,,,,,,,,,,,,,Awas Ayogen Vittnigam Ltd.,FINANCE - HOUSING
691,1520,28.90,27.55,28.45,1564,"19,704","12,604","4,735","5,821",,,,,,,,,,,,Axel Polymers Ltd.,PLASTICS
692,10.33 K,591.00,590.25,611.05,9933,"1,473,415","294,874","357,103","468,800",595.95,590.25,611.55,"21,790,443","5,138,355","5,060,330","6,351,004",43%,4%,53% selling,53%,Axis Bank Ltd.,BANKS - PRIVATE SECTOR
693,144,2640.00,2633.01,2611.25,7,13,29,26,23,2633.00,2629.20,2622.30,75,324,318,273,,,,,Axis Mutual Fund - Gold ETF,FINANCE - INVESTMENTS
694,,,,,,,,,,,,,,,,,,,,,Axis Rail India Ltd.,TEXTILES - SPINNING - COTTON BLENDED
695,2764,194.70,195.80,202.75,5437,"61,170","94,155","134,835","58,629",196.80,195.75,203.55,"316,447","369,196","562,348","282,246",100%,,,,AXISCADES Engineering Technologies Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
696,,,,,,,,,,1087.25,1090.09,1091.12,154,155,157,112,,,,,Axisnifty ETF,MISCELLANEOUS
697,-,1.50,1.50,1.43,1074,25,534,587,207,,,,,,,,100%,,,100%,Axon Finance Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
698,4482,118.90,116.40,123.40,12.25 K,"9,054","21,910","20,563","13,207",,,,,,,,75%,,,25%,Axtel Industries Ltd.,ENGINEERING
699,,,,,,,,,,,,,,,,,,,,,Ayepee Lamitubes Ltd.,MISCELLANEOUS
700,5515,67.10,66.75,65.00,2922,"18,304","33,989","22,272","19,750",67.75,66.40,64.70,"32,935","110,975","69,419","88,932",,,,,AYM Syntex Ltd.,TEXTILES - PROCESSING
701,,,,,,,,,,,,,,,,,,,,,Ayoki Mercan Ltd.,FINANCE - INVESTMENTS
702,,,,,,,,,,,,,,,,,,,,,Aztecsoft Ltd.,COMPUTERS - SOFTWARE
703,,,,,,,,,,,,,,,,,,,,,Azure Exim Services Ltd.,EDIBLE OILS & SOLVENT EXTRACTION
704,,,,,,,,,,,,,,,,,,,,,,
705,262,289.85,277.65,305.40,186,"11,271","3,256","2,839","3,796",,,,,,,,,,,,B and A Ltd.,PLANTATIONS - TEA & COFFEE
706,,,,,,,,,,,,,,,,,,,,,B Arunkumars International Ltd.,DIAMOND CUTTING & JEWELLERY & PRECIOUS METALS
707,2880,138.00,138.15,136.20,1628,"196,163",0,0,0,,,,,,,,100%,,,,B C Power Controls Ltd.,CABLES - POWER & OTHERS
708,,,,,,,,,,,,,,,,,,,,,B J Duplex Boards Ltd.,PAPER
709,30,10.99,10.99,10.99,-,100,539,741,270,,,,,,,,,,,,B Nanji Enterprises Ltd.,CONSTRUCTION & CONTRACTING - CIVIL
710,100,14.30,0.00,14.32,350,"8,650","5,926","2,686","7,980",,,,,,,,,,,,B P Capital Ltd.,FINANCE - GENERAL
711,,,,,,,,,,,,,,,,,,,,,B&A; Packaging India Ltd.,PACKAGING
712,,,,,,,,,,,,,,,,,,,,,B.D. Industries Ltd.,GLASS & GLASS PRODUCTS
713,-,15.90,15.95,15.30,300,300,750,"2,149",340,,,,,,,,100%,,,,B2B Software Technologies Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
714,,,,,,,,,,,,,,,,,,,,,,
715,3560,2.98,2.85,2.80,6699,"4,854","151,926","84,849","41,110",,,,,,,,,,,,Baba Arts Ltd.,MEDIA & ENTERTAINMENT
716,550,4.17,4.38,4.22,350,"1,950","2,774",994,327,,,,,,,,,,,,Bacil Pharma Ltd.,PHARMACEUTICALS
717,,,,,,,,,,,,,,,,,,,,,Baffin Engineering Ltd.,ENGINEERING
718,1305,25.90,25.45,25.45,249,296,"5,879","6,379","3,616",25.45,25.85,25.40,"9,893","24,732","34,671","21,396",,,,,Bafna Pharmaceuticals Ltd.,PHARMACEUTICALS
719,,,,,,,,,,,,,,,,,,,,,Bafna Spinning Mills and Exports Ltd.,TEXTILES - SPINNING - COTTON BLENDED
720,4722,6.49,6.39,6.45,4000,"143,781","81,386","92,299","74,329",6.15,6.45,6.50,"222,565","173,071","192,054","165,204",60%,20%,60% buying,20%,BAG Films and Media Ltd.,MEDIA & ENTERTAINMENT
721,,,,,,,,,,,,,,,,,,,,,Bagade India Engineering Ltd.,ENGINEERING
722,1105,10.10,9.77,9.68,81,"5,595","4,003","2,006","7,763",,,,,,,,,,,,Bagadia Colourchem Ltd.,DYES & PIGMENTS
723,,,,,,,,,,,,,,,,,,,,,Bagri Minerals and Chemicals Ltd.,MINING & MINERALS
724,,,,,,,,,,,,,,,,,,,,,Bagwe Udyog Ltd.,MINING & MINERALS
725,,,,,,,,,,,,,,,,,,,,,Bahuma Polytex Ltd.,TEXTILES - PROCESSING
726,759,188.00,189.10,184.20,873,"13,776","19,492","28,705","17,917",,,,,,,,,,,,Baid Leasing and Finance Company Ltd.,FINANCE - LEASING & HIRE PURCHASE
727,1458,3207.00,3208.05,3272.10,663,"10,744","11,229","79,459","12,986",3200.00,3210.40,3274.50,"223,845","219,508","250,866","187,211",100%,,,,Bajaj Auto Ltd.,AUTO - 2 & 3 WHEELERS
728,3554,493.40,490.45,488.30,1352,"6,348","82,260","39,638","6,708",490.00,499.70,491.80,"53,956","240,196","126,877","116,064",70%,,,30%,Bajaj Corp Ltd.,PERSONAL CARE
729,3152,535.00,529.50,520.65,3819,"17,612","38,109","123,977","37,406",533.80,530.75,521.70,"136,344","367,139","487,015","367,537",100%,,,,Bajaj Electricals Ltd.,DOMESTIC APPLIANCES
730,1872,1739.00,1701.95,1705.20,718,"31,841","65,211","171,912","93,991",1714.00,1701.90,1706.35,"924,498","822,873","824,550","1,011,882",71%,5%,71% buying,24%,Bajaj Finance Ltd.,FINANCE - LEASING & HIRE PURCHASE
731,603,5018.10,4968.70,5054.05,637,"6,912","12,466","52,298","9,651",5000.00,4973.05,5051.45,"104,891","173,002","127,364","151,900",82%,9%,82% buying,9%,Bajaj Finserv Ltd.,FINANCE - INVESTMENTS
732,,,,,,,,,,,,,,,,,,,,,Bajaj Global Ltd.,TRADING
733,,,,,,,,,,,,,,,,,,,,,Bajaj Healthcare Ltd Ltd.,HOSPITALS & MEDICAL SERVICES
734,73.02 K,14.85,14.85,14.50,24.97 K,"660,157","1,293,171","1,375,881","1,239,996",14.80,14.75,14.50,"2,094,260","4,991,721","5,613,762","4,965,169",53%,14%,53% buying,33%,Bajaj Hindusthan Ltd.,SUGAR
735,,,,,,,,,,,,,,,,,,,,,Bajaj Hindusthan Sugar & Industries Ltd.,SUGAR
736,249,2759.40,2787.05,2783.00,490,452,"6,212","157,745","10,608",2811.00,2800.50,2800.85,"6,872","23,827","21,586","15,713",67%,,,33%,Bajaj Holdings & Investment Ltd.,FINANCE - INVESTMENTS
737,10,203.00,208.05,201.95,15,910,"2,161","5,738","2,477",,,,,,,,,,,,Bajaj Steel Industries Ltd.,PACKAGING
738,,,,,,,,,,,,,,,,,,,,,Bajrang Finance Ltd.,FINANCE - INVESTMENTS
739,,,,,,,,,,,,,,,,,,,,,Bajwa Agro Industries Ltd.,EDIBLE OILS & SOLVENT EXTRACTION
740,,,,,,,,,,,,,,,,,,,,,Bakelite Hylam Ltd.,MISCELLANEOUS
741,9952,109.50,108.40,107.65,1205,"12,156","27,967","34,548","31,717",109.00,109.05,108.10,"56,906","171,065","237,369","188,918",100%,,,,Bal Pharma Ltd.,PHARMACEUTICALS
742,,,,,,,,,,,,,,,,,,,,,Bala Techno Global Ltd.,FINANCE - LEASING & HIRE PURCHASE
743,,,,,,,,,,,,,,,,,,,,,Bala Techno Industries Ltd.,TEXTILES - GENERAL
744,1057,695.75,694.05,701.15,1129,"4,009","41,569","23,123","18,941",692.75,692.75,700.75,"34,262","208,369","114,714","73,249",,,,,Balaji Amines Ltd.,CHEMICALS
745,,,,,,,,,,,,,,,,,,,,,Balaji Bonds Ltd.,MISCELLANEOUS
746,,,,,,,,,,,,,,,,,,,,,Balaji Distilleries Ltd.,BREWERIES & DISTILLERIES
747,,,,,,,,,,,,,,,,,,,,,Balaji Foods and Feeds Ltd.,FOOD PROCESSING
748,,,,,,,,,,,,,,,,,,,,,Balaji Galvanising Industries Ltd.,STEEL - MEDIUM & SMALL
749,,,,,,,,,,,,,,,,,,,,,Balaji Hotel and Enterprise Ltd.,HOTELS
750,,,,,,,,,,,,,,,,,,,,,Balaji Industrial Corporation Ltd.,STEEL - MEDIUM & SMALL
751,,,,,,,,,,,,,,,,,,,,,Balaji Steel Tubes and Pipes Ltd.,STEEL - MEDIUM & SMALL
752,11.81 K,156.10,155.30,155.65,3053,"8,466","62,062","54,722","41,208",156.00,155.25,155.35,"88,079","388,319","276,724","218,617",50%,,,50%,Balaji Telefilms Ltd.,MEDIA & ENTERTAINMENT
753,,,,,,,,,,,,,,,,,,,,,Balaram Cements Ltd.,CEMENT - MINI
754,9883,79.00,79.10,80.75,38.05 K,"209,493","872,687","637,642","364,936",,,,,,,,94%,,,6%,Balasore Alloys Ltd.,STEEL - MEDIUM & SMALL
755,,,,,,,,,,,,,,,,,,,,,,
756,-,10.00,10.00,10.00,-,0,0,0,0,,,,,,,,,,,,Balgopal Commercial Ltd.,TRADING
757,,,,,,,,,,,,,,,,,,,,,Balgopal Holdings & Traders Ltd.,FINANCE - INVESTMENTS
758,915,86.15,88.95,91.20,989,"3,058","11,513","66,513","12,498",88.50,88.50,89.95,"23,234","32,192","299,877","40,969",100%,,,,Balkrishna Paper Mills Ltd.,PAPER
759,711,1148.00,1136.15,1138.30,618,"9,422","37,580","54,809","11,930",1135.00,1139.65,1138.80,"139,591","308,092","612,957","210,953",67%,25%,67% buying,8%,Balkrishna Industries Ltd.,TYRES
760,2.24 L,16.15,16.35,16.20,99.76 K,"559,959","1,243,868","1,503,792","787,107",16.30,16.30,16.15,"1,800,564","4,163,573","5,089,691","2,990,738",58%,9%,58% buying,33%,Ballarpur Industries Ltd.,PAPER
761,1978,456.65,456.65,453.50,1074,"5,709","4,417","4,793","5,091",,,,,,,,,,,,Balmer Lawrie Investment Ltd.,FINANCE - INVESTMENTS
762,,,,,,,,,,,,,,,,,,,,,Balmer Lawrie Vanleer Ltd.,PACKAGING
763,2527,252.80,250.90,249.70,3691,"26,824","39,853","33,951","33,726",251.95,251.45,249.65,"77,103","126,034","136,770","119,933",100%,,,,Balmer Lawrie and Company Ltd.,DIVERSIFIED
764,25.15 K,122.15,123.05,124.20,6069,"629,844","187,978","223,288","234,403",122.70,122.70,124.15,"5,300,482","1,852,120","2,030,576","1,819,399",61%,16%,61% buying,23%,Balrampur Chini Mills Ltd.,SUGAR
765,,,,,,,,,,,,,,,,,,,,,Balsara Hygiene Products Ltd.,PERSONAL CARE
766,-,7.50,7.16,6.81,700,"7,381","13,583","11,956","9,900",,,,,,,,,,,,Balurghat Technologies Ltd.,TRANSPORT & LOGISTICS
767,,,,,,,,,,,,,,,,,,,,,Balwant Textiles Mills Ltd.,TEXTILES - SPINNING - COTTON BLENDED
768,219,312.70,306.05,305.90,272,"5,583","4,034","6,741","3,164",,,,,,,,100%,,,,Bambino Agro Industries Ltd.,FOOD PROCESSING
769,-,2.35,2.47,2.50,9901,"2,910","11,742","5,542","13,747",,,,,,,,100%,,,,BAMPSL Securities Ltd.,FINANCE - INVESTMENTS
770,1388,74.00,73.90,72.20,12,"2,818","7,444","16,798","3,245",73.30,73.30,72.20,"5,310","8,053","39,462","3,970",100%,,,,Banaras Beads Ltd.,MISCELLANEOUS
771,-,3.82,3.82,3.70,560,"1,778","8,922","4,829","5,617",,,,,,,,,,,,Banas Finance Ltd.,FINANCE - INVESTMENTS
772,11.49 K,247.50,247.50,255.30,3980,"25,340","37,136","37,684","31,713",248.10,247.80,254.25,"87,215","140,203","131,184","80,336",80%,,,20%,Banco Products (India) Ltd.,AUTO ANCILLARIES
773,2,40.00,38.30,38.00,100,"4,616","12,881","8,997","11,946",38.10,38.25,38.45,"9,213","20,901","17,744","11,603",,,,,Bang Overseas Ltd.,TEXTILES - GENERAL
774,6000,14.28,13.60,14.28,-,"2,150","1,027",580,"1,345",,,,,,,,,,,,Bangalore Fort Farms Ltd.,MISCELLANEOUS
775,,,,,,,,,,,,,,,,,,,,,,
776,,,,,,,,,,,,,,,,,,,,,Banjara Cements Ltd.,CEMENT - MINI
777,,,,,,,,,,,,,,,,,,,,,,
778,25.38 K,165.60,165.60,165.00,51.69 K,"1,166,433","1,142,930","1,120,932","1,269,488",166.00,165.40,164.80,"8,918,325","10,885,411","10,036,068","13,106,462",63%,8%,63% buying,29%,Bank Of Baroda,BANKS - PUBLIC SECTOR
779,2591,163.15,164.80,164.15,6687,"180,822","309,083","288,446","403,643",163.40,164.95,164.30,"2,797,130","3,312,325","3,321,930","3,837,815",67%,8%,67% buying,25%,Bank Of India,BANKS - PUBLIC SECTOR
780,,,,,,,,,,,,,,,,,,,,,Bank of Madura Ltd.,BANKS - PRIVATE SECTOR
781,61.29 K,21.20,21.20,21.00,14.17 K,"105,702","149,177","206,054","164,948",21.10,21.00,21.00,"954,291","951,380","1,600,564","1,218,589",84%,,,16%,Bank of Maharashtra,BANKS - PUBLIC SECTOR
782,,,,,,,,,,,,,,,,,,,,,Bank of Punjab Ltd.,BANKS - PRIVATE SECTOR
783,,,,,,,,,,,,,,,,,,,,,Banka (India) Ltd.,CONSTRUCTION & CONTRACTING - CIVIL
784,,,,,,,,,,,,,,,,,,,,,BANKEX Ltd.,
785,,,,,,,,,,,,,,,,,,,,,,
786,422,325.00,317.60,323.75,366,"4,181","54,014","18,463","103,976",331.40,319.60,322.80,"6,613","66,288","23,175","126,109",100%,,,,Bannari Amman Spinning Mills Ltd.,TEXTILES - GENERAL
787,254,2091.95,2122.00,2078.80,117,116,140,82,130,2130.00,2145.35,2109.40,516,580,406,532,,,,,Bannariamman Sugars Ltd.,SUGAR
788,,,,,,,,,,109.20,110.05,108.90,"12,000","34,800","38,267","44,000",,,,,Bansal Multiflex Ltd.,MISCELLANEOUS
789,-,61.00,61.00,61.00,3000,"3,000",0,0,0,,,,,,,,,,,,Bansal Roofing Products Ltd.,STEEL - MEDIUM & SMALL
790,,,,,,,,,,,,,,,,,,,,,Bansisons Tea Industries Ltd.,PLANTATIONS - TEA & COFFEE
791,516,135.10,135.75,132.60,1190,"1,960","5,181","8,191","3,559",136.50,135.25,133.20,"8,270","14,850","38,379","13,162",100%,,,,Banswara Syntex Ltd.,TEXTILES - SPINNING - SYNTHETIC BLENDED
792,,,,,,,,,,,,,,,,,,,,,Banswara Textile Mills Ltd.,TEXTILES - GENERAL
793,100,34.00,32.50,32.35,12.81 K,"3,483","10,802","8,921","16,039",33.00,32.05,32.40,"7,913","13,494","14,082","16,955",100%,,,,Barak Vally Cements Ltd.,CEMENT - MAJOR
794,,,,,,,,,,,,,,,,,,,,,Barar Industries Ltd.,MISCELLANEOUS
795,,,,,,,,,,,,,,,,,,,,,BARCLAYS11 Ltd.,BANKS - PRIVATE SECTOR
796,,,,,,,,,,,,,,,,,,,,,Barium Chemcials Ltd.,CHEMICALS
797,,,,,,,,,,,,,,,,,,,,,Barkha Industries Ltd.,TEXTILES - HOSIERY & KNITWEAR
798,,,,,,,,,,,,,,,,,,,,,Baroda Agro Industries Ltd.,FOOD PROCESSING
799,,,,,,,,,,,,,,,,,,,,,Baroda Alloys Castings Ltd.,CASTINGS & FORGINGS
800,,,,,,,,,,,,,,,,,,,,,Baroda Carbons Ltd.,CHEMICALS
801,,,,,,,,,,,,,,,,,,,,,Baroda Dyeing Ltd.,TEXTILES - PROCESSING
802,,,,,,,,,,,,,,,,,,,,,Baroda Electric Meters Ltd.,TELECOMMUNICATIONS - EQUIPMENT
803,,,,,,,,,,,,,,,,,,,,,Baroda Extrusion Ltd.,METALS - NON FERROUS
804,,,,,,,,,,,,,,,,,,,,,Baroda Ferro Alloys & Industries Ltd.,MINING & MINERALS
805,,,,,,,,,,,,,,,,,,,,,Baroda Polyplast Ltd.,PACKAGING
806,,,,,,,,,,,,,,,,,,,,,Baroda Rayon Corporation Ltd.,TEXTILES - MANMADE
807,10,0.33,0.33,0.33,-,77,"3,244","1,661","1,047",,,,,,,,,,,,Baron Infotech Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
808,5140,14.50,14.57,14.68,2192,"10,338","42,542","35,000","24,903",14.40,14.60,14.65,"39,592","74,665","74,741","54,833",100%,,,,Bartronics India Ltd.,MISCELLANEOUS
809,25.3 K,8.30,8.36,8.65,2442,"52,061","135,068","106,010","108,731",,,,,,,,67%,,,33%,Basant Agro Tech (India) Ltd.,FERTILISERS
810,,,,,,,,,,,,,,,,,,,,,Basera Cements Ltd.,CEMENT - MINI
811,254,2210.00,2216.90,2192.45,441,"5,809","4,914","2,942","4,108",2214.95,2219.30,2200.60,"9,050","41,352","25,960","30,049",75%,,,25%,BASF India Ltd.,CHEMICALS
812,,,,,,,,,,,,,,,,,,,,,Basil Chemicals & Additives Ltd.,EDIBLE OILS & SOLVENT EXTRACTION
813,,,,,,,,,,,,,,,,,,,,,Basil Infrastructure Projects Ltd.,FINANCE - LEASING & HIRE PURCHASE
814,3663,720.00,716.15,728.85,1100,"26,440","37,606","37,991","27,362",717.00,716.25,730.35,"358,099","564,362","625,958","473,890",93%,,,7%,Bata India Ltd.,LEATHER PRODUCTS
815,,,,,,,,,,,,,,,,,,,,,Bathina Techno Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
816,-,40.50,42.60,40.50,4816,"76,916","205,148","268,478","181,969",,,,,,,,100%,,,,Batliboi Ltd.,ENGINEERING
817,,,,,,,,,,,,,,,,,,,,,Bay Liners Ltd.,AQUACULTURE
818,72,4580.00,4553.40,4641.15,379,"31,215","11,936","7,672","22,918",4580.00,4575.35,4650.15,"7,752","11,804","11,413","16,944",100%,,,,Bayer CropScience Ltd.,PESTICIDES & AGRO CHEMICALS
819,,,,,,,,,,,,,,,,,,,,,Bayer (India) Ltd.,PESTICIDES & AGRO CHEMICALS
820,-,10.00,10.00,10.00,-,0,0,0,0,,,,,,,,,,,,Bazel International Ltd.,TRADING
821,-,19.75,19.75,19.75,1470,35,"2,010","2,317","1,803",,,,,,,,100%,,,,BCC Fuba India Ltd.,ELECTRICALS
822,-,9.53,9.53,9.53,70,"1,000",333,0,550,,,,,,,,,,,,BCL Enterprises  Ltd.,FINANCE - HOUSING
823,,,,,,,,,,,,,,,,,,,,,BCL Financial Services Ltd.,FINANCE - INVESTMENTS
824,,,,,,,,,,,,,,,,,,,,,BCL Forgings Ltd.,CASTINGS & FORGINGS
825,5280,170.00,168.90,171.20,1995,"17,880","111,213","149,136","72,700",,,,,,,,33%,,,67%,BCL Industries & Infrastructures Ltd.,VANASPATI & OILS
826,300,81.10,82.90,81.25,473,"5,362","13,046","15,228","13,074",,,,,,,,,,,,BDH Industries Ltd.,PHARMACEUTICALS
827,4205,69.50,65.50,68.00,750,779,"1,884","1,958","1,954",66.85,66.75,68.80,"5,876","7,875","8,691","8,699",100%,,,,Beardsell Ltd.,MISCELLANEOUS
828,,,,,,,,,,,,,,,,,,,,,Beckons Industries Ltd.,PRINTING & STATIONERY
829,466,28.00,26.55,27.50,3137,"2,103","10,116","13,220","10,577",27.95,26.50,26.55,"8,928","31,669","46,429","29,696",,,,,Bedmutha Industries Ltd.,STEEL - MEDIUM & SMALL
830,,,,,,,,,,,,,,,,,100%,,,100%,Bee Electronic Machines Ltd.,ELECTRIC EQUIPMENT
831,,,,,,,,,,,,,,,,,,,,,Bee-am Chemicals Ltd.,CHEMICALS
832,-,14.30,14.30,14.30,100,100,286,"1,629",191,,,,,,,,,,,,Beekay Niryat  Ltd.,MISCELLANEOUS
833,453,515.00,489.10,498.00,276,714,0,0,0,,,,,,,,,,,,Beekay Steel Industries Ltd.,STEEL - MEDIUM & SMALL
834,2800,0.36,0.36,0.36,-,"2,800","1,384",862,"1,502",,,,,,,,,,,,Beeyu Overseas Ltd.,FOOD PROCESSING
835,,,,,,,,,,,,,,,,,,,,,Belapur Sugar and Allied Industries Ltd.,SUGAR
836,,,,,,,,,,,,,,,,,,,,,Bell Ceramics Ltd.,CERAMICS & GRANITE
837,2000,240.00,245.50,238.00,4000,"14,000",0,0,0,,,,,,,,100%,,,,Bella Casa Fashion & Retail  Ltd.,TEXTILES - SPINNING - COTTON BLENDED
838,,,,,,,,,,,,,,,,,,,,,Bellary Steel and Alloys Ltd.,STEEL - ROLLING
839,,,,,,,,,,,,,,,,,,,,,Bells Controls Ltd.,TELECOMMUNICATIONS - EQUIPMENT
840,,,,,,,,,,,,,,,,,,,,,Belwal Spinning Mills Ltd.,TEXTILES - SPINNING - COTTON BLENDED
841,-,162.00,169.95,167.90,219,201,556,319,427,,,,,,,,,,,,Bemco Hydraulics Ltd.,PUMPS
842,,,,,,,,,,,,,,,,,,,,,Bemco Jacks & Allied Products Ltd.,PUMPS
843,949,1519.90,1511.15,1519.10,1685,"16,688","24,449","36,661","27,341",1512.00,1513.60,1515.90,"216,980","343,141","511,499","354,168",82%,,,18%,BEML Ltd.,INFRASTRUCTURE - GENERAL
844,2,1121.00,1119.00,1159.45,11,100,192,205,118,,,,,,,,100%,,,,Benares Hotels Ltd.,HOTELS
845,84,2610.00,2586.55,2708.90,195,"2,553","2,842","2,887","1,821",,,,,,,,100%,,,,Bengal and Assam Company Ltd.,FINANCE - INVESTMENTS
846,-,10.00,10.00,10.00,-,0,0,0,0,,,,,,,,,,,,Bengal Steel Industries Ltd.,STEEL - MEDIUM & SMALL
847,647,61.00,62.75,60.70,450,"1,444","2,677","3,384","2,566",,,,,,,,,,,,Bengal Tea and Fabrics Ltd.,TEXTILES - COMPOSITE MILLS
848,,,,,,,,,,,,,,,,,,,,,Bentley Commercial Enterprises Ltd.,FINANCE - INVESTMENTS
849,,,,,,,,,,,,,,,,,,,,,Benzo Petrochemicals Ltd.,PETROCHEMICALS
850,,,,,,,,,,,,,,,,,,,,,Benzo Petro International Ltd.,CHEMICALS
851,3679,247.10,246.80,250.00,1756,"63,100","120,726","228,759","61,314",247.00,246.65,249.60,"678,845","1,006,660","877,519","685,460",73%,7%,73% buying,20%,Berger Paints India Ltd.,PAINTS & VARNISHES
852,-,18.85,18.85,18.85,99,2,18,55,12,,,,,,,,,,,,Bervin Investment and Leasing Ltd.,FINANCE - LEASING & HIRE PURCHASE
853,2473,15.03,15.03,14.49,6820,"16,161","11,414","4,362","21,095",,,,,,,,33%,,,67%,Beryl Drugs Ltd.,PHARMACEUTICALS
854,200,3.53,3.53,3.53,-,10,671,691,406,,,,,,,,,,,,Beryl Securities Ltd.,FINANCE - GENERAL
855,,,,,,,,,,,,,,,,,,,,,Besco Ltd.,CASTINGS & FORGINGS
856,,,,,,,,,,,,,,,,,,,,,Best and Crompton Engineering Ltd.,ELECTRIC EQUIPMENT
857,,,,,,,,,,,,,,,,,,,,,Best Boards Ltd.,LEATHER PRODUCTS
858,-,70.50,71.50,67.95,25,"10,549","8,561","6,537","7,082",,,,,,,,,,,,Best Eastern Hotels Ltd.,HOTELS
859,,,,,,,,,,,,,,,,,,,,,Best Mulyankan Consultants Ltd.,COMPUTERS - SOFTWARE MEDIUM & SMALL
860,15.98 K,116.50,112.65,117.75,-,"174,181","116,238","78,608","71,567",,,,,,,,75%,,,,Best Steel Logistics Ltd.,TRADING
861,,,,,,,,,,,,,,,,,,,,,Besta Vision Electronics Ltd.,CONSUMER GOODS - ELECTRONIC
862,,,,,,,,,,175.00,170.00,175.00,"8,000","19,680","24,533","18,240",,,,,Beta Drugs Ltd.,PHARMACEUTICALS
863,,,,,,,,,,,,,,,,,,,,,Beta Naphthol Ltd.,DYES & PIGMENTS
864,,,,,,,,,,,,,,,,,,,,,Beta Securities Ltd.,MISCELLANEOUS
865,,,,,,,,,,,,,,,,,,,,,Beta-Kappa Investments Ltd.,FINANCE - INVESTMENTS
866,,,,,,,,,,,,,,,,,,,,,Betala Global Securities Ltd.,FINANCE - GENERAL
867,,,,,,,,,,,,,,,,,,,,,Betalact Laboratories Ltd.,PHARMACEUTICALS
868,50,65.30,65.30,65.30,50,250,541,290,329,,,,,,,,,,,,Betex India Ltd.,TEXTILES - PROCESSING
869,1225,338.70,337.15,343.70,1292,"51,821","89,905","103,313","71,091",339.80,338.20,344.80,"149,476","352,489","360,226","197,579",100%,,,,BF Investment Ltd.,FINANCE - INVESTMENTS
870,9564,515.00,510.65,524.60,6084,"157,423","345,080","254,186","277,934",514.40,512.00,525.20,"537,537","1,528,841","1,133,296","946,436",89%,6%,89% buying,5%,BF Utilities Ltd.,POWER - GENERATION & DISTRIBUTION
871,1,73.80,73.80,73.80,-,49,49,565,31,,,,,,,,,,,,BFL Asset Finvest  Ltd.,FINANCE - INVESTMENTS
872,1425,3.80,3.90,3.93,6829,"6,635","2,964","3,963","2,643",,,,,,,,,,,,BGIL Films and Technologies Ltd.,FINANCE - INVESTMENTS
873,18.17 K,137.65,135.80,140.25,4651,"36,793","71,646","41,640","40,474",136.60,135.65,139.75,"141,221","467,052","250,662","193,651",57%,14%,57% buying,29%,BGR Energy Systems Ltd.,INFRASTRUCTURE - GENERAL
874,,,,,,,,,,,,,,,,,,,,,Bhaagyalakshmi Vegetable Products Ltd.,MISCELLANEOUS
875,2829,280.00,283.05,293.80,1507,"2,496","5,858","5,200","5,160",276.45,278.65,293.15,"33,864","37,215","32,763","24,933",100%,,,,Bhageria Industries Ltd.,DYES & PIGMENTS
876,,,,,,,,,,,,,,,,,,,,,Bhagheeratha Engineering Ltd.,CONSTRUCTION & CONTRACTING - CIVIL
877,655,349.95,328.75,335.00,165,363,"2,630","5,217","2,456",,,,,,,,,,,,Bhagiradh Chemicals and Industries Ltd.,PESTICIDES & AGRO CHEMICALS
878,,,,,,,,,,,,,,,,,,,,,Bhagwandas Auto Finance. Ltd.,FINANCE - LEASING & HIRE PURCHASE
879,-,15.75,15.74,15.74,1,"2,013",851,515,"1,260",,,,,,,,,,,,Bhagwandas Metals Ltd.,STEEL - ROLLING
880,730,113.75,119.90,124.00,49,"1,757","3,665","4,882","2,538",,,,,,,,,,,,Bhagwati Autocast Ltd.,CASTINGS & FORGINGS
881,,,,,,,,,,,,,,,,,,,,,Bhagwati Cottons Ltd.,MISCELLANEOUS
882,,,,,,,,,,,,,,,,,,,,,Bhagwati Gases Ltd.,CHEMICALS
883,,,,,,,,,,,,,,,,,,,,,Bhagwati Glass Containers Ltd.,GLASS & GLASS PRODUCTS
884,-,45.45,45.55,45.45,400,34,"1,216",925,"1,666",,,,,,,,,,,,Bhagwati Oxygen Ltd.,CHEMICALS
885,3784,45.95,44.30,45.20,1180,"6,639","15,590","30,619","16,129",46.50,44.55,45.20,"35,381","66,238","116,262","61,491",100%,,,,Bhagyanagar India Ltd.,CABLES - TELEPHONE
886,280,23.95,23.45,23.30,2500,"1,906","3,008","4,143","2,825",-,26.00,25.20,"41,536","8,560","12,446","7,964",,,,,Bhagyanagar Properties Ltd.,MISCELLANEOUS
887,,,,,,,,,,,,,,,,,,,,,Bhagyashree Leasing & Finance Ltd.,FINANCE - LEASING & HIRE PURCHASE
888,,,,,,,,,,,,,,,,,,,,,Bhagyodaya Infrastructure Development Ltd.,TRADING
889,,,,,,,,,,,,,,,,,,,,,Bhakra Industries Ltd.,EDIBLE OILS & SOLVENT EXTRACTION
